日期,累计确诊,累计疑似,累计治愈,累计死亡,累计重症,当日新增确诊,当日新增疑似,当日新增治愈,当日新增死亡,当日新增重症,当日现存确诊,名称
2020-03-28,963,0,97,2,0,73,0.0,15,0,0.0,864,冰岛
2020-03-29,1020,0,124,2,0,57,0.0,27,0,0.0,894,冰岛
2020-03-30,1086,0,157,2,0,66,0.0,33,0,0.0,927,冰岛
2020-03-31,1135,0,198,2,0,49,0.0,41,0,0.0,935,冰岛
2020-03-25,2,0,0,0,0,2,0.0,0,0,0.0,2,几内亚比绍
2020-03-02,1,0,0,0,0,1,0.0,0,0,,1,拉脱维亚
2020-03-08,2,0,0,0,0,1,0.0,0,0,0.0,2,拉脱维亚
2020-03-09,6,0,0,0,0,4,0.0,0,0,0.0,6,拉脱维亚
2020-03-10,8,0,0,0,0,2,0.0,0,0,0.0,8,拉脱维亚
2020-03-11,10,0,0,0,0,2,0.0,0,0,0.0,10,拉脱维亚
2020-03-12,16,0,0,0,0,6,0.0,0,0,0.0,16,拉脱维亚
2020-03-13,18,0,0,0,0,2,0.0,0,0,0.0,18,拉脱维亚
2020-03-14,26,0,0,0,0,8,0.0,0,0,0.0,26,拉脱维亚
2020-03-15,30,0,0,0,0,4,0.0,0,0,0.0,30,拉脱维亚
2020-03-16,34,0,0,0,0,4,0.0,0,0,0.0,34,拉脱维亚
2020-03-17,49,0,0,0,0,15,0.0,0,0,0.0,49,拉脱维亚
2020-03-18,49,0,0,0,0,0,0.0,0,0,0.0,49,拉脱维亚
2020-03-19,86,0,0,0,0,37,0.0,0,0,0.0,86,拉脱维亚
2020-03-22,139,0,0,0,0,53,0.0,0,0,0.0,139,拉脱维亚
2020-03-23,180,0,0,0,0,41,0.0,0,0,0.0,180,拉脱维亚
2020-03-24,197,0,0,0,0,17,0.0,0,0,0.0,197,拉脱维亚
2020-03-25,221,0,0,0,0,24,0.0,0,0,0.0,221,拉脱维亚
2020-03-26,244,0,1,0,0,23,0.0,1,0,0.0,243,拉脱维亚
2020-03-27,280,0,1,0,0,36,0.0,0,0,0.0,279,拉脱维亚
2020-03-28,305,0,1,0,0,25,0.0,0,0,0.0,304,拉脱维亚
2020-03-29,347,0,1,0,0,42,0.0,0,0,0.0,346,拉脱维亚
2020-03-30,376,0,1,0,0,29,0.0,0,0,0.0,375,拉脱维亚
2020-03-31,398,0,1,0,0,22,0.0,0,0,0.0,397,拉脱维亚
2020-03-05,1,0,0,0,0,1,0.0,0,0,0.0,1,不丹
2020-03-25,2,0,0,0,0,1,0.0,0,0,0.0,2,不丹
2020-03-27,3,0,0,0,0,1,0.0,0,0,0.0,3,不丹
2020-03-30,4,0,0,0,0,1,0.0,0,0,0.0,4,不丹
2020-02-26,1,0,0,0,0,1,0.0,0,0,,1,挪威
2020-02-28,5,0,0,0,0,4,0.0,0,0,,5,挪威
2020-02-29,15,0,0,0,0,10,0.0,0,0,,15,挪威
2020-03-01,19,0,0,0,0,4,0.0,0,0,,19,挪威
2020-03-02,25,0,0,0,0,6,0.0,0,0,,25,挪威
2020-03-03,33,0,0,0,0,8,0.0,0,0,0.0,33,挪威
2020-03-04,56,0,0,0,0,23,0.0,0,0,0.0,56,挪威
2020-03-05,86,0,0,0,0,30,0.0,0,0,0.0,86,挪威
2020-03-06,113,0,0,0,0,27,0.0,0,0,0.0,113,挪威
2020-03-07,147,0,0,0,0,34,0.0,0,0,0.0,147,挪威
2020-03-08,169,0,0,0,0,22,0.0,0,0,0.0,169,挪威
2020-03-10,277,0,0,0,0,108,0.0,0,0,0.0,277,挪威
2020-03-11,629,0,0,0,0,352,0.0,0,0,0.0,629,挪威
2020-03-12,703,0,0,0,0,74,0.0,0,0,0.0,703,挪威
2020-03-13,996,0,0,0,0,293,0.0,0,0,0.0,996,挪威
2020-03-14,1046,0,0,3,0,50,0.0,0,3,0.0,1043,挪威
2020-03-15,1109,0,0,3,0,63,0.0,0,0,0.0,1106,挪威
2020-03-16,1331,0,0,3,0,222,0.0,0,0,0.0,1328,挪威
2020-03-18,1562,0,0,6,0,231,0.0,0,3,0.0,1556,挪威
2020-03-19,1758,0,0,7,0,196,0.0,0,1,0.0,1751,挪威
2020-03-20,1939,0,0,7,0,181,0.0,0,0,0.0,1932,挪威
2020-03-21,2164,0,0,7,0,225,0.0,0,0,0.0,2157,挪威
2020-03-22,2262,0,0,7,0,98,0.0,0,0,0.0,2255,挪威
2020-03-23,2573,0,0,10,0,311,0.0,0,3,0.0,2563,挪威
2020-03-24,2796,0,0,12,0,223,0.0,0,2,0.0,2784,挪威
2020-03-25,3041,0,0,14,0,245,0.0,0,2,0.0,3027,挪威
2020-03-26,3315,0,6,14,0,274,0.0,6,0,0.0,3295,挪威
2020-03-27,3721,0,6,19,0,406,0.0,0,5,0.0,3696,挪威
2020-03-28,3981,0,6,22,0,260,0.0,0,3,0.0,3953,挪威
2020-03-29,4245,0,7,26,0,264,0.0,1,4,0.0,4212,挪威
2020-03-30,4451,0,7,32,0,206,0.0,0,6,0.0,4412,挪威
2020-03-31,4615,0,13,38,0,164,0.0,6,6,0.0,4564,挪威
2020-04-01,4641,0,13,39,0,26,0.0,0,1,0.0,4589,挪威
2020-03-01,2,0,0,0,0,2,0.0,0,0,,2,印度尼西亚
2020-03-08,6,0,0,0,0,4,0.0,0,0,0.0,6,印度尼西亚
2020-03-09,19,0,0,0,0,13,0.0,0,0,0.0,19,印度尼西亚
2020-03-10,27,0,0,0,0,8,0.0,0,0,0.0,27,印度尼西亚
2020-03-11,34,0,0,1,0,7,0.0,0,1,0.0,33,印度尼西亚
2020-03-12,69,0,0,1,0,35,0.0,0,0,0.0,68,印度尼西亚
2020-03-13,96,0,5,4,0,27,0.0,5,3,0.0,87,印度尼西亚
2020-03-14,96,0,5,4,0,0,,0,0,,87,印度尼西亚
2020-03-15,117,0,8,5,0,21,0.0,3,1,0.0,104,印度尼西亚
2020-03-16,134,0,8,5,0,17,0.0,0,0,0.0,121,印度尼西亚
2020-03-17,172,0,8,5,0,38,0.0,0,0,0.0,159,印度尼西亚
2020-03-18,227,0,11,19,0,55,0.0,3,14,0.0,197,印度尼西亚
2020-03-19,309,0,15,25,0,82,0.0,4,6,0.0,269,印度尼西亚
2020-03-20,369,0,17,32,0,60,0.0,2,7,0.0,320,印度尼西亚
2020-03-21,454,0,17,38,0,85,0.0,0,6,0.0,399,印度尼西亚
2020-03-22,518,0,29,48,0,64,0.0,12,10,0.0,441,印度尼西亚
2020-03-23,579,0,30,49,0,61,0.0,1,1,0.0,500,印度尼西亚
2020-03-24,686,0,30,50,0,107,0.0,0,1,0.0,606,印度尼西亚
2020-03-25,790,0,30,58,0,104,0.0,0,8,0.0,702,印度尼西亚
2020-03-26,893,0,35,78,0,103,0.0,5,20,0.0,780,印度尼西亚
2020-03-27,1046,0,46,87,0,153,0.0,11,9,0.0,913,印度尼西亚
2020-03-28,1155,0,59,102,0,109,0.0,13,15,0.0,994,印度尼西亚
2020-03-29,1285,0,59,102,0,130,0.0,0,0,0.0,1124,印度尼西亚
2020-03-30,1414,0,59,122,0,129,0.0,0,20,0.0,1233,印度尼西亚
2020-03-31,1528,0,59,136,0,114,0.0,0,14,0.0,1333,印度尼西亚
2020-03-21,2,0,0,0,0,2,0.0,0,0,0.0,2,安哥拉
2020-03-22,2,0,0,0,0,0,,0,0,,2,安哥拉
2020-03-23,3,0,0,0,0,1,0.0,0,0,0.0,3,安哥拉
2020-03-26,4,0,0,0,0,1,0.0,0,0,0.0,4,安哥拉
2020-03-28,5,0,0,0,0,1,0.0,0,0,0.0,5,安哥拉
2020-03-29,7,0,0,2,0,2,0.0,0,2,0.0,5,安哥拉
2020-03-30,7,0,1,2,0,0,0.0,1,0,0.0,4,安哥拉
2020-03-26,5,0,0,1,0,5,0.0,0,1,0.0,4,开曼群岛
2020-03-13,1,0,0,0,0,1,0.0,0,0,0.0,1,埃塞俄比亚
2020-03-15,4,0,0,0,0,3,0.0,0,0,0.0,4,埃塞俄比亚
2020-03-17,6,0,0,0,0,2,0.0,0,0,0.0,6,埃塞俄比亚
2020-03-19,9,0,0,0,0,3,0.0,0,0,0.0,9,埃塞俄比亚
2020-03-22,11,0,0,0,0,2,0.0,0,0,0.0,11,埃塞俄比亚
2020-03-23,12,0,0,0,0,1,0.0,0,0,0.0,12,埃塞俄比亚
2020-03-27,16,0,0,0,0,4,0.0,0,0,0.0,16,埃塞俄比亚
2020-03-29,21,0,1,0,0,5,0.0,1,0,0.0,20,埃塞俄比亚
2020-03-30,23,0,2,0,0,2,0.0,1,0,0.0,21,埃塞俄比亚
2020-03-31,25,0,2,0,0,2,0.0,0,0,0.0,23,埃塞俄比亚
2020-03-06,1,0,0,0,0,1,0.0,0,0,0.0,1,梵蒂冈
2020-03-25,4,0,0,0,0,3,0.0,0,0,0.0,4,梵蒂冈
2020-03-29,6,0,0,0,0,2,0.0,0,0,0.0,6,梵蒂冈
2020-03-11,1,0,0,0,0,1,0.0,0,0,0.0,1,科特迪瓦
2020-03-14,4,0,0,0,0,3,0.0,0,0,0.0,4,科特迪瓦
2020-03-16,6,0,1,0,0,2,0.0,1,0,0.0,5,科特迪瓦
2020-03-20,14,0,1,0,0,8,0.0,0,0,0.0,13,科特迪瓦
2020-03-22,25,0,1,0,0,11,0.0,0,0,0.0,24,科特迪瓦
2020-03-24,73,0,3,0,0,48,0.0,2,0,0.0,70,科特迪瓦
2020-03-25,80,0,3,0,0,7,0.0,0,0,0.0,77,科特迪瓦
2020-03-26,96,0,3,0,0,16,0.0,0,0,0.0,93,科特迪瓦
2020-03-27,101,0,3,0,0,5,0.0,0,0,0.0,98,科特迪瓦
2020-03-28,140,0,3,0,0,39,0.0,0,0,0.0,137,科特迪瓦
2020-03-29,165,0,4,0,0,25,0.0,1,0,0.0,161,科特迪瓦
2020-03-30,168,0,6,1,0,3,0.0,2,1,0.0,161,科特迪瓦
2020-03-31,179,0,7,1,0,11,0.0,1,0,0.0,171,科特迪瓦
2020-02-28,1,0,0,0,0,1,0.0,0,0,,1,卡塔尔
2020-02-29,1,0,0,0,0,0,0.0,0,0,,1,卡塔尔
2020-03-02,7,0,0,0,0,6,0.0,0,0,,7,卡塔尔
2020-03-06,11,0,0,0,0,4,0.0,0,0,0.0,11,卡塔尔
2020-03-08,12,0,0,0,0,1,0.0,0,0,0.0,12,卡塔尔
2020-03-09,18,0,0,0,0,6,0.0,0,0,0.0,18,卡塔尔
2020-03-10,24,0,0,0,0,6,0.0,0,0,0.0,24,卡塔尔
2020-03-11,263,0,0,0,0,239,0.0,0,0,0.0,263,卡塔尔
2020-03-13,337,0,0,0,0,74,0.0,0,0,0.0,337,卡塔尔
2020-03-14,337,0,4,0,0,0,0.0,4,0,0.0,333,卡塔尔
2020-03-15,401,0,4,0,0,64,0.0,0,0,0.0,397,卡塔尔
2020-03-16,442,0,4,0,0,41,0.0,0,0,0.0,438,卡塔尔
2020-03-18,452,0,4,0,0,10,0.0,0,0,0.0,448,卡塔尔
2020-03-20,470,0,4,0,0,18,0.0,0,0,0.0,466,卡塔尔
2020-03-22,494,0,33,0,0,24,0.0,29,0,0.0,461,卡塔尔
2020-03-23,501,0,37,0,0,7,0.0,4,0,0.0,464,卡塔尔
2020-03-24,526,0,41,0,0,25,0.0,4,0,0.0,485,卡塔尔
2020-03-25,537,0,41,0,0,11,0.0,0,0,0.0,496,卡塔尔
2020-03-26,549,0,43,0,0,12,0.0,2,0,0.0,506,卡塔尔
2020-03-27,562,0,43,0,0,13,0.0,0,0,0.0,519,卡塔尔
2020-03-28,590,0,45,1,0,28,0.0,2,1,0.0,544,卡塔尔
2020-03-29,634,0,45,1,0,44,0.0,0,0,0.0,588,卡塔尔
2020-03-30,693,0,51,1,0,59,0.0,6,0,0.0,641,卡塔尔
2020-03-31,781,0,62,2,0,88,0.0,11,1,0.0,717,卡塔尔
2020-02-26,1,0,0,0,0,1,0.0,0,0,,1,格鲁吉亚
2020-02-28,2,0,0,0,0,1,0.0,0,0,,2,格鲁吉亚
2020-02-29,3,0,0,0,0,1,0.0,0,0,,3,格鲁吉亚
2020-03-06,9,0,0,0,0,6,0.0,0,0,0.0,9,格鲁吉亚
2020-03-07,13,0,0,0,0,4,0.0,0,0,0.0,13,格鲁吉亚
2020-03-09,15,0,0,0,0,2,0.0,0,0,0.0,15,格鲁吉亚
2020-03-10,23,0,0,0,0,8,0.0,0,0,0.0,23,格鲁吉亚
2020-03-12,25,0,0,0,0,2,0.0,0,0,0.0,25,格鲁吉亚
2020-03-14,30,0,0,0,0,5,0.0,0,0,0.0,30,格鲁吉亚
2020-03-15,33,0,1,0,0,3,0.0,1,0,0.0,32,格鲁吉亚
2020-03-18,38,0,1,0,0,5,0.0,0,0,0.0,37,格鲁吉亚
2020-03-19,40,0,1,0,0,2,0.0,0,0,0.0,39,格鲁吉亚
2020-03-20,43,0,1,0,0,3,0.0,0,0,0.0,42,格鲁吉亚
2020-03-21,49,0,1,0,0,6,0.0,0,0,0.0,48,格鲁吉亚
2020-03-22,54,0,3,0,0,5,0.0,2,0,0.0,51,格鲁吉亚
2020-03-23,61,0,8,0,0,7,0.0,5,0,0.0,53,格鲁吉亚
2020-03-24,70,0,9,0,0,9,0.0,1,0,0.0,61,格鲁吉亚
2020-03-25,73,0,10,0,0,3,0.0,1,0,0.0,63,格鲁吉亚
2020-03-26,77,0,10,0,0,4,0.0,0,0,0.0,67,格鲁吉亚
2020-03-27,81,0,13,0,0,4,0.0,3,0,0.0,68,格鲁吉亚
2020-03-28,85,0,14,0,0,4,0.0,1,0,0.0,71,格鲁吉亚
2020-03-30,98,0,18,0,0,13,0.0,4,0,0.0,80,格鲁吉亚
2020-03-31,108,0,21,0,0,10,0.0,3,0,0.0,87,格鲁吉亚
2020-02-28,3,0,0,0,0,3,0.0,0,0,,3,墨西哥
2020-02-29,4,0,0,0,0,1,0.0,0,0,,4,墨西哥
2020-03-01,5,0,0,0,0,1,0.0,0,0,,5,墨西哥
2020-03-02,5,0,1,0,0,0,0.0,1,0,0.0,4,墨西哥
2020-03-06,6,0,1,0,0,1,0.0,0,0,0.0,5,墨西哥
2020-03-07,7,0,1,0,0,1,0.0,0,0,0.0,6,墨西哥
2020-03-11,11,0,1,0,0,4,0.0,0,0,0.0,10,墨西哥
2020-03-13,26,0,1,0,0,15,0.0,0,0,0.0,25,墨西哥
2020-03-14,41,0,1,0,0,15,0.0,0,0,0.0,40,墨西哥
2020-03-15,53,0,1,0,0,12,0.0,0,0,0.0,52,墨西哥
2020-03-16,82,0,1,0,0,29,0.0,0,0,0.0,81,墨西哥
2020-03-17,93,0,1,0,0,11,0.0,0,0,0.0,92,墨西哥
2020-03-18,118,0,1,1,0,25,0.0,0,1,0.0,116,墨西哥
2020-03-19,164,0,1,1,0,46,0.0,0,0,0.0,162,墨西哥
2020-03-20,203,0,1,2,0,39,0.0,0,1,0.0,200,墨西哥
2020-03-21,251,0,1,2,0,48,0.0,0,0,0.0,248,墨西哥
2020-03-22,316,0,1,2,0,65,0.0,0,0,0.0,313,墨西哥
2020-03-23,367,0,1,4,0,51,0.0,0,2,0.0,362,墨西哥
2020-03-24,405,0,1,5,0,38,0.0,0,1,0.0,399,墨西哥
2020-03-25,475,0,1,6,0,70,0.0,0,1,0.0,468,墨西哥
2020-03-26,585,0,4,8,0,110,0.0,3,2,0.0,573,墨西哥
2020-03-27,717,0,4,12,0,132,0.0,0,4,0.0,701,墨西哥
2020-03-28,848,0,4,16,0,131,0.0,0,4,0.0,828,墨西哥
2020-03-29,993,0,4,20,0,145,0.0,0,4,0.0,969,墨西哥
2020-03-30,1094,0,4,28,0,101,0.0,0,8,0.0,1062,墨西哥
2020-03-31,1215,0,4,29,0,121,0.0,0,1,0.0,1182,墨西哥
2020-03-06,22,0,0,1,0,22,0.0,0,1,0.0,21,圣马力诺
2020-03-07,26,0,0,1,0,4,0.0,0,0,0.0,25,圣马力诺
2020-03-08,36,0,0,1,0,10,0.0,0,0,0.0,35,圣马力诺
2020-03-09,62,0,0,2,0,26,0.0,0,1,0.0,60,圣马力诺
2020-03-10,62,0,0,2,0,0,0.0,0,0,0.0,60,圣马力诺
2020-03-11,69,0,0,3,0,7,0.0,0,1,0.0,66,圣马力诺
2020-03-13,73,0,2,5,0,4,0.0,2,2,0.0,66,圣马力诺
2020-03-15,98,0,2,7,0,25,0.0,0,2,0.0,89,圣马力诺
2020-03-18,109,0,2,14,0,11,0.0,0,7,0.0,93,圣马力诺
2020-03-23,151,0,2,20,0,42,0.0,0,6,0.0,129,圣马力诺
2020-03-24,187,0,2,20,0,36,0.0,0,0,0.0,165,圣马力诺
2020-03-26,208,0,4,21,0,21,0.0,2,1,0.0,183,圣马力诺
2020-03-30,224,0,6,22,0,16,0.0,2,1,0.0,196,圣马力诺
2020-03-13,4,0,0,0,0,4,0.0,0,0,0.0,4,哈萨克斯坦
2020-03-14,6,0,0,0,0,2,0.0,0,0,0.0,6,哈萨克斯坦
2020-03-15,8,0,0,0,0,2,0.0,0,0,0.0,8,哈萨克斯坦
2020-03-16,13,0,0,0,0,5,0.0,0,0,0.0,13,哈萨克斯坦
2020-03-17,27,0,0,0,0,14,0.0,0,0,0.0,27,哈萨克斯坦
2020-03-18,37,0,0,0,0,10,0.0,0,0,0.0,37,哈萨克斯坦
2020-03-19,44,0,0,0,0,7,0.0,0,0,0.0,44,哈萨克斯坦
2020-03-20,49,0,0,0,0,5,0.0,0,0,0.0,49,哈萨克斯坦
2020-03-21,54,0,0,0,0,5,0.0,0,0,0.0,54,哈萨克斯坦
2020-03-22,60,0,0,0,0,6,0.0,0,0,0.0,60,哈萨克斯坦
2020-03-23,62,0,0,0,0,2,0.0,0,0,0.0,62,哈萨克斯坦
2020-03-24,66,0,0,0,0,4,0.0,0,0,0.0,66,哈萨克斯坦
2020-03-25,80,0,2,0,0,14,0.0,2,0,0.0,78,哈萨克斯坦
2020-03-26,97,0,2,0,0,17,0.0,0,0,0.0,95,哈萨克斯坦
2020-03-27,145,0,4,1,0,48,0.0,2,1,0.0,140,哈萨克斯坦
2020-03-28,228,0,4,1,0,83,0.0,0,0,0.0,223,哈萨克斯坦
2020-03-29,284,0,21,1,0,56,0.0,17,0,0.0,262,哈萨克斯坦
2020-03-30,302,0,21,1,0,18,0.0,0,0,0.0,280,哈萨克斯坦
2020-03-31,340,0,24,2,0,38,0.0,3,1,0.0,314,哈萨克斯坦
2020-04-01,343,0,24,2,0,3,0.0,0,0,0.0,317,哈萨克斯坦
2020-03-02,1,0,0,0,0,1,0.0,0,0,,1,安道尔
2020-03-13,2,0,0,0,0,1,0.0,0,0,0.0,2,安道尔
2020-03-16,15,0,0,0,0,13,0.0,0,0,0.0,15,安道尔
2020-03-17,40,0,1,0,0,25,0.0,1,0,0.0,39,安道尔
2020-03-18,54,0,1,0,0,14,0.0,0,0,0.0,53,安道尔
2020-03-19,75,0,1,0,0,21,0.0,0,0,0.0,74,安道尔
2020-03-21,88,0,1,0,0,13,0.0,0,0,0.0,87,安道尔
2020-03-22,114,0,1,1,0,26,0.0,0,1,0.0,112,安道尔
2020-03-23,133,0,1,1,0,19,0.0,0,0,0.0,131,安道尔
2020-03-24,164,0,1,1,0,31,0.0,0,0,0.0,162,安道尔
2020-03-25,185,0,1,1,0,21,0.0,0,0,0.0,183,安道尔
2020-03-26,220,0,1,1,0,35,0.0,0,0,0.0,218,安道尔
2020-03-27,263,0,1,3,0,43,0.0,0,2,0.0,259,安道尔
2020-03-28,308,0,5,3,0,45,0.0,4,0,0.0,300,安道尔
2020-03-30,370,0,10,8,0,62,0.0,5,5,0.0,352,安道尔
2020-03-31,376,0,10,12,0,6,0.0,0,4,0.0,354,安道尔
2020-03-10,1,0,0,0,0,1,0.0,0,0,0.0,1,牙买加
2020-03-11,2,0,0,0,0,1,0.0,0,0,0.0,2,牙买加
2020-03-14,7,0,0,0,0,5,0.0,0,0,0.0,7,牙买加
2020-03-18,15,0,0,1,0,8,0.0,0,1,0.0,14,牙买加
2020-03-20,19,0,0,1,0,4,0.0,0,0,0.0,18,牙买加
2020-03-24,21,0,0,1,0,2,0.0,0,0,0.0,20,牙买加
2020-03-26,26,0,2,1,0,5,0.0,2,0,0.0,23,牙买加
2020-03-30,32,0,2,1,0,6,0.0,0,0,0.0,29,牙买加
2020-03-26,1,0,0,0,0,1,0.0,0,0,0.0,1,格恩西岛
2020-02-26,1,0,0,0,0,1,0.0,0,0,,1,罗马尼亚
2020-02-28,3,0,0,0,0,2,0.0,0,0,,3,罗马尼亚
2020-03-03,4,0,1,0,0,1,0.0,1,0,0.0,3,罗马尼亚
2020-03-04,6,0,1,0,0,2,0.0,0,0,0.0,5,罗马尼亚
2020-03-06,9,0,3,0,0,3,0.0,2,0,0.0,6,罗马尼亚
2020-03-07,13,0,3,0,0,4,0.0,0,0,0.0,10,罗马尼亚
2020-03-08,15,0,3,0,0,2,0.0,0,0,0.0,12,罗马尼亚
2020-03-09,15,0,3,0,0,0,0.0,0,0,0.0,12,罗马尼亚
2020-03-10,29,0,5,0,0,14,0.0,2,0,0.0,24,罗马尼亚
2020-03-11,31,0,6,0,0,2,0.0,1,0,0.0,25,罗马尼亚
2020-03-13,70,0,6,0,0,39,0.0,0,0,0.0,64,罗马尼亚
2020-03-14,101,0,6,0,0,31,0.0,0,0,0.0,95,罗马尼亚
2020-03-15,123,0,6,0,0,22,0.0,0,0,0.0,117,罗马尼亚
2020-03-16,158,0,6,0,0,35,0.0,0,0,0.0,152,罗马尼亚
2020-03-19,277,0,6,0,0,119,0.0,0,0,0.0,271,罗马尼亚
2020-03-20,308,0,31,0,0,31,0.0,25,0,0.0,277,罗马尼亚
2020-03-21,367,0,31,0,0,59,0.0,0,0,0.0,336,罗马尼亚
2020-03-22,433,0,64,1,0,66,0.0,33,1,0.0,368,罗马尼亚
2020-03-23,576,0,64,7,0,143,0.0,0,6,0.0,505,罗马尼亚
2020-03-24,763,0,64,7,0,187,0.0,0,0,0.0,692,罗马尼亚
2020-03-25,907,0,64,17,0,144,0.0,0,10,0.0,826,罗马尼亚
2020-03-26,907,0,64,17,0,0,0.0,0,0,0.0,826,罗马尼亚
2020-03-27,1292,0,115,24,0,385,0.0,51,7,0.0,1153,罗马尼亚
2020-03-28,1452,0,139,37,0,160,0.0,24,13,0.0,1276,罗马尼亚
2020-03-29,1760,0,169,42,0,308,0.0,30,5,0.0,1549,罗马尼亚
2020-03-30,2109,0,209,65,0,349,0.0,40,23,0.0,1835,罗马尼亚
2020-03-31,2245,0,220,69,0,136,0.0,11,4,0.0,1956,罗马尼亚
2020-02-24,2,0,0,0,0,2,0.0,0,0,,2,阿曼
2020-02-25,4,0,0,0,0,2,0.0,0,0,,4,阿曼
2020-02-27,6,0,0,0,0,2,0.0,0,0,,6,阿曼
2020-02-29,6,0,1,0,0,0,0.0,1,0,,5,阿曼
2020-03-03,12,0,2,0,0,6,0.0,1,0,0.0,10,阿曼
2020-03-04,15,0,2,0,0,3,0.0,0,0,0.0,13,阿曼
2020-03-05,16,0,2,0,0,1,0.0,0,0,0.0,14,阿曼
2020-03-09,18,0,9,0,0,2,0.0,7,0,0.0,9,阿曼
2020-03-12,19,0,9,0,0,1,0.0,0,0,0.0,10,阿曼
2020-03-13,20,0,9,0,0,1,0.0,0,0,0.0,11,阿曼
2020-03-15,22,0,9,0,0,2,0.0,0,0,0.0,13,阿曼
2020-03-16,24,0,9,0,0,2,0.0,0,0,0.0,15,阿曼
2020-03-17,33,0,9,0,0,9,0.0,0,0,0.0,24,阿曼
2020-03-18,39,0,13,0,0,6,0.0,4,0,0.0,26,阿曼
2020-03-20,39,0,13,0,0,0,,0,0,,26,阿曼
2020-03-21,52,0,13,0,0,13,0.0,0,0,0.0,39,阿曼
2020-03-22,55,0,17,0,0,3,0.0,4,0,0.0,38,阿曼
2020-03-23,66,0,17,0,0,11,0.0,0,0,0.0,49,阿曼
2020-03-24,84,0,17,0,0,18,0.0,0,0,0.0,67,阿曼
2020-03-25,99,0,17,0,0,15,0.0,0,0,0.0,82,阿曼
2020-03-26,109,0,23,0,0,10,0.0,6,0,0.0,86,阿曼
2020-03-27,131,0,23,0,0,22,0.0,0,0,0.0,108,阿曼
2020-03-28,152,0,23,0,0,21,0.0,0,0,0.0,129,阿曼
2020-03-29,167,0,29,0,0,15,0.0,6,0,0.0,138,阿曼
2020-03-30,179,0,29,0,0,12,0.0,0,0,0.0,150,阿曼
2020-03-31,192,0,34,1,0,13,0.0,5,1,0.0,157,阿曼
2020-03-06,1,0,0,0,0,1,0.0,0,0,0.0,1,列支敦士登
2020-03-13,4,0,0,0,0,3,0.0,0,0,0.0,4,列支敦士登
2020-03-21,44,0,0,0,0,40,0.0,0,0,0.0,44,列支敦士登
2020-03-23,51,0,0,0,0,7,0.0,0,0,0.0,51,列支敦士登
2020-03-27,60,0,0,0,0,9,0.0,0,0,0.0,60,列支敦士登
2020-03-30,62,0,0,0,0,2,0.0,0,0,0.0,62,列支敦士登
2020-03-20,3,0,0,0,0,3,0.0,0,0,0.0,3,马达加斯加
2020-03-22,12,0,0,0,0,9,0.0,0,0,0.0,12,马达加斯加
2020-03-26,23,0,0,0,0,11,0.0,0,0,0.0,23,马达加斯加
2020-03-27,26,0,0,0,0,3,0.0,0,0,0.0,26,马达加斯加
2020-03-28,28,0,0,0,0,2,0.0,0,0,0.0,28,马达加斯加
2020-03-29,43,0,0,0,0,15,0.0,0,0,0.0,43,马达加斯加
2020-03-30,46,0,0,0,0,3,0.0,0,0,0.0,46,马达加斯加
2020-03-31,57,0,0,0,0,11,0.0,0,0,0.0,57,马达加斯加
